cve_ent,municipality,case_rate,case_rate_last_60_days,death_rate,death_rate_last_60_days,population,pct_disability,pct_limitation,pct_mental_problem,pct_no_problems,average_years_finish,pct_no_med_insurance,pct_med_insurance,average_household_size,pct_household_tics,pct_household_no_tics,pct_pop_0_14_years_old,pct_pop_15_64_years_old,pct_pop_65_more_years_old
20517,Santo Domingo Tepuxtepec,136.26298756600238,0.0,68.13149378300119,0.0,5871,5.246125021291092,11.616419690001702,0.8175779253960144,85.48799182422074,5.31,23.96525293817067,78.67484244592062,4.0,66.87158469945356,33.12841530054645,33.384431953670585,59.8024186680293,9.504343382728667
20518,Santo Domingo Tlatayapam,1408.4507042253522,0.0,704.2253521126761,0.0,142,18.30985915492958,21.12676056338028,0.7042253521126761,39.436619718309856,7.4,35.2112676056338,43.66197183098591,2.69,100.0,0.0,14.788732394366196,45.07042253521127,19.718309859154928
20519,Santo Domingo Tomaltepec,2046.1188697629104,227.34654108476772,129.91230919129586,0.0,3079,5.228970444949659,13.705748619681716,0.5521273140630074,90.74374797012017,8.31,44.462487820721016,65.50828190971095,3.7,98.47161572052401,1.5283842794759825,25.46281260149399,73.1731081519974,11.334848976940565
20520,Santo Domingo Tonala,457.6976421636616,13.869625520110956,27.739251040221912,0.0,7210,12.787794729542302,17.434119278779473,2.1220527045769764,71.83079056865465,6.47,30.443828016643547,72.05270457697642,3.75,95.9349593495935,4.0650406504065035,27.392510402219138,61.69209431345354,13.453536754507628
20521,Santo Domingo Tonaltepec,398.4063745019921,0.0,0.0,0.0,251,9.9601593625498,17.131474103585656,0.796812749003984,71.71314741035857,7.17,24.701195219123505,74.10358565737052,3.16,81.0126582278481,18.9873417721519,23.107569721115535,55.77689243027888,20.717131474103585
20522,Santo Domingo Xagacia,0.0,0.0,0.0,0.0,1203,8.146300914380715,9.642560266001663,0.914380714879468,81.87863674147964,6.1,20.116375727348295,80.0498753117207,3.44,70.85714285714285,29.142857142857142,32.66832917705736,50.955943474646716,16.54197838736492
20523,Santo Domingo Yanhuitlan,927.0704573547588,0.0,0.0,0.0,1618,8.34363411619283,20.7663782447466,1.0506798516687268,71.63164400494438,8.78,19.715698393077872,81.21137206427689,3.05,90.92664092664093,9.073359073359073,26.94684796044499,56.79851668726823,17.18170580964153
20524,Santo Domingo Yodohino,641.025641025641,0.0,320.5128205128205,0.0,312,4.166666666666666,14.743589743589745,1.282051282051282,84.61538461538461,6.35,32.69230769230769,72.11538461538461,3.85,84.70588235294117,15.294117647058824,16.346153846153847,73.07692307692307,15.384615384615385
20525,Santo Domingo Zanatepec,158.21533106558024,63.28613242623211,7.910766553279013,0.0,12641,7.515228225615061,13.875484534451388,1.3290087809508742,76.75025709991297,7.43,19.982596313582786,78.56973340716715,3.27,94.26551453260016,5.734485467399843,25.25116683806661,60.77050866228938,12.57020805316035
20526,Santos Reyes Nopala,333.8258632955728,49.25299622393696,21.89022054397198,0.0,18273,4.739232747769933,8.25808570021343,1.089038472062606,77.8087889235484,6.73,14.502271110381438,76.79089366825372,3.71,85.22068658047259,14.779313419527417,28.41897882121162,56.29617468395994,6.588956383735566
20527,Santos Reyes Papalo,36.48303538854432,0.0,0.0,0.0,2741,3.4658883619117113,5.910251732944181,0.5837285662167092,81.3206858810653,5.79,23.85990514410799,66.98285297336739,4.06,87.11256117455139,12.887438825448614,31.192995257205396,51.22218168551623,8.42758117475374
20528,Santos Reyes Tepejillo,782.0136852394917,0.0,97.75171065493646,0.0,1023,13.196480938416421,18.7683284457478,0.4887585532746823,56.20723362658846,4.68,23.069403714565002,65.29814271749756,3.15,81.8815331010453,18.118466898954704,22.189638318670575,46.82306940371456,19.35483870967742
20529,Santos Reyes Yucuna,147.92899408284023,0.0,0.0,0.0,1352,7.2485207100591715,11.834319526627219,0.3698224852071006,89.94082840236686,5.65,7.618343195266272,101.40532544378698,5.72,81.49606299212599,18.503937007874015,40.60650887573964,62.64792899408283,5.769230769230769
20530,Santo Tomas Jalieza,859.2910848549946,26.85284640171858,80.55853920515575,0.0,3724,7.142857142857142,11.063372717508056,0.6981740064446832,87.05692803437164,7.63,23.46938775510204,81.87432867883996,4.06,91.10651499482937,8.89348500517063,29.67239527389903,66.94414607948443,8.727175080558538
20531,Santo Tomas Mazaltepec,728.5974499089253,145.71948998178507,36.42987249544627,0.0,2745,5.938069216757742,14.681238615664846,0.692167577413479,74.35336976320582,8.42,31.584699453551913,63.57012750455373,3.85,93.81443298969072,6.185567010309279,24.772313296903462,60.76502732240437,9.617486338797814
20532,Santo Tomas Ocotepec,0.0,0.0,0.0,0.0,3927,7.079195314489432,11.713776419658773,0.5602240896358543,84.51744334097275,6.43,48.25566590272473,55.28393175451999,3.84,76.35327635327636,23.646723646723647,31.245225362872418,57.95772854596384,14.336643748408454
